!Series_title	"Alteration of peripheral blood monocyte gene expression in humans following diesel exhaust inhalation"
"A_24_P78556"	6.8340325	6.978901	9.190985	6.727842	6.780717	6.7096214	7.493045	6.896919	6.2747345	6.6747627	7.66084	7.2323155	6.791971	7.021692	7.2263765	6.7810163	6.4316163	6.490651	6.222617	6.8180265	4.9948115	6.5601387	5.7415423	5.778579	7.1002817	7.6797695	7.215015	7.2256613
"A_24_P785853"	6.1317654	5.2924294	4.474034	3.700235	4.8701077	4.8858957	5.1497436	5.0741534	4.548134	5.7261167	6.136808	5.181235	2.971174	3.2114015	6.4403152	2.633616	4.267571	6.1096525	4.601775	4.8703113	5.1566763	4.6957793	4.750618	3.2656615	3.5800884	4.141524	3.6643546	6.05868
"A_24_P785894"	6.0871687	5.349825	5.616885	5.376606	5.73298	6.6154757	9.146779	5.0322046	5.4780536	5.8884244	6.7416787	6.6674976	5.8017406	6.217172	5.9559507	5.8303313	5.749046	5.392304	5.171623	10.011233	5.794066	5.4271393	6.0934505	6.906409	5.8186707	5.743592	5.771951	6.1256294
"A_24_P78590"	6.5442276	5.013728	6.7381616	4.4237456	6.6006937	6.4756727	6.1730437	5.1664886	8.978513	9.163505	2.9206378	2.3757234	5.8630667	6.375468	3.8461838	4.92528	4.7215295	8.470948	7.9293175	6.1047626	6.1249213	7.635891	7.141033	6.3026967	6.0123034	6.2927423	5.4166675	5.399749
"A_24_P786025"	3.6861181	2.5507984	3.1450436	2.4194717	5.259945	3.7385614	2.5298562	4.430339	3.3490458	2.3074336	6.103194	4.145269	3.9267254	4.2901163	3.755589	4.996041	7.632266	2.334395	4.3131685	2.3784342	2.6021104	2.7019575	2.3764331	2.410956	3.5914905	5.332788	3.7599742	4.375866
"A_24_P786172"	3.6877136	5.9929814	6.707698	4.4611692	5.3605375	3.4683828	4.124277	4.4652634	7.3738856	7.8044434	4.883602	3.1773834	5.1695824	4.337676	5.552811	4.907665	5.789688	8.328382	7.71561	4.971788	4.7130785	5.3816624	5.2520204	6.485785	6.696349	6.095247	4.2949386	7.6703973
"A_24_P786257"	9.207051	7.046407	8.673631	6.942875	7.647689	9.754999	7.933069	8.189121	9.148014	8.994195	6.3973255	6.7175884	8.268892	8.213805	7.186419	7.6543117	6.904065	8.00757	9.21017	7.274244	6.353036	9.310241	6.66763	7.1376834	9.267884	7.9884114	8.882798	8.698637
"A_24_P786357"	3.6099772	3.567091	4.09703	4.4114995	3.7412717	3.3965387	3.6162486	3.5264907	2.6347585	3.3417337	4.854165	3.9531493	2.8635666	4.193226	3.957633	4.0063305	2.6929142	3.9645066	3.7103646	6.012987	2.9908345	2.5739	3.6740804	2.3676047	2.7225623	3.744193	2.9971027	5.744907
"A_24_P786388"	6.8592167	6.5976543	6.302429	6.768171	6.49303	6.553993	6.506965	6.6848903	5.9356666	6.4642706	6.95412	6.790633	6.6042786	7.2400107	6.9591093	6.7309546	6.101792	6.1280923	5.4967337	5.6433744	5.5784125	6.022367	5.8676195	5.2042437	6.3509984	6.3641806	6.0982785	6.6087866
"A_24_P786713"	6.965931	6.4928737	7.851161	5.1841903	6.7970734	7.1136317	7.5413113	6.983698	6.541318	7.1098566	4.4152994	5.1623034	6.5484734	7.848851	6.6714168	5.6405582	7.57452	7.6393566	7.508149	8.149564	8.767001	8.677351	8.539341	8.773192	5.658832	7.0980306	7.1249475	6.6649146
"A_24_P786912"	11.133264	11.325279	10.749033	10.863859	10.796318	11.110693	11.804913	11.81362	9.584564	9.208348	11.172768	11.771909	10.948648	11.036972	12.058742	11.929085	11.582279	11.353223	10.665677	11.275532	11.382652	11.534084	11.184509	11.449391	10.331076	10.861986	11.062399	10.851686
"A_24_P7873"	11.836561	11.70323	11.636317	12.102654	11.43821	11.876944	12.043831	12.056757	10.527531	10.477213	12.9642	13.512399	11.606226	12.148866	12.296908	11.875183	11.846901	11.8989	11.378899	11.396278	11.831614	11.819733	11.972334	11.542677	11.302135	11.472522	11.774326	11.657137
"A_24_P787680"	4.4028363	4.0404696	4.1558204	4.1599674	3.99614	3.5037148	3.178792	3.5103555	3.542377	2.6168087	3.987271	4.123471	4.2363806	4.88033	4.3186126	4.668745	4.218158	2.5529482	2.4355688	2.7288837	3.3554194	6.692606	6.250731	4.4864388	4.5035605	4.221429	4.1799316	4.5929418
"A_24_P787889"	7.8712015	8.318746	8.24485	8.553978	7.5457616	7.537229	8.120246	8.083395	8.058198	7.9062324	8.504189	8.565305	7.758134	8.021319	8.108655	7.7116966	8.61179	8.251903	7.997983	8.210078	7.9333487	7.8938684	8.79749	8.268297	7.655285	7.7050467	8.214758	8.016518
"A_24_P787897"	6.655563	8.039249	7.8063226	8.210269	7.0520196	8.542887	5.800789	6.7986	6.0480084	6.012196	8.044363	6.0286674	6.896211	6.793188	6.758079	7.2605433	5.1597695	7.1933026	8.938902	6.632283	6.773219	7.3007145	6.627266	6.781148	6.077158	6.250731	5.770898	7.0714025
"A_24_P787914"	2.675625	3.0321436	3.418091	2.6208084	4.433337	2.9782717	2.6318426	2.3563542	3.4947724	4.0239096	4.835511	3.4650056	4.4904222	3.5748034	2.461027	2.3757234	4.8495584	3.0466201	2.9124267	5.158684	3.8818362	5.6038117	2.8627973	4.193451	2.854379	2.6713605	2.6635783	2.7276185
"A_24_P787947"	7.8977447	8.843042	8.9422455	8.452655	7.8155513	7.810935	7.539902	7.2817774	8.189601	8.57127	8.118946	5.340943	7.718642	7.869788	7.387148	7.461108	8.228756	7.939449	8.532844	8.385441	7.464475	7.522567	7.4641104	8.545262	8.004588	7.854603	8.033905	7.889147
"A_24_P788227"	8.210445	8.807743	8.396829	7.8156996	8.980611	8.369173	9.241062	9.920316	7.171545	7.014083	8.353808	10.278647	8.855967	8.474869	8.473582	9.096262	9.438898	9.694865	9.524082	9.887758	9.961682	9.022834	9.389886	9.38939	8.451593	9.322632	9.184397	9.3067045
"A_24_P788373"	2.7969713	2.7178059	2.5265148	2.604063	2.4881043	2.8324678	3.8350236	2.9779906	2.6157136	3.2580345	4.5601497	3.0675066	2.7969713	2.9840026	2.7051902	2.818684	3.4425068	3.1176786	2.9954257	3.3751843	4.827871	3.6995716	4.5200644	3.0369124	3.8542871	3.0222766	2.8024614	2.7625024
"A_24_P78862"	6.7519083	6.748635	6.569032	6.7344813	7.167373	7.328076	7.5324187	7.778988	6.3322997	6.0871687	6.208515	7.0482097	6.0366783	4.540178	6.3770914	5.951073	6.095247	6.1661725	6.0510263	6.47166	5.874049	6.3947453	6.2168465	5.449737	6.0750194	6.4087863	6.2954473	6.604842
"A_24_P7887"	7.338966	4.991934	3.9521854	3.138835	4.4062223	4.44654	6.176682	5.4182577	7.422817	7.8130407	4.960999	3.4497774	5.463213	4.8476253	6.7663274	5.695469	4.0381613	4.4722886	8.211683	4.890127	7.5149193	8.100178	7.3220224	7.546413	5.803404	6.610068	6.623569	4.0766068
"A_24_P788772"	2.8163846	3.2991157	3.74869	3.9002428	3.709513	3.3384745	3.6652355	3.744193	2.854379	3.9397283	4.652492	4.548571	3.9319918	2.5446482	3.6999137	3.4082105	3.28396	3.1801324	3.9446454	3.3548615	4.149536	4.2104034	3.1345038	2.8605168	4.5879235	4.068735	4.037795	4.318327
"A_24_P788878"	5.933349	5.729389	6.0145917	6.0998235	5.459621	5.639514	6.185991	5.569109	5.2756324	4.9362416	6.2852254	6.4853535	6.252536	6.611559	6.5800343	6.433565	5.99956	5.741319	6.007358	6.045677	5.430885	5.886753	5.2250543	5.0650077	6.001968	6.0728264	6.152261	6.2599244
"A_24_P789033"	9.902595	9.611842	9.501503	9.779278	8.809299	9.358166	9.669015	9.128488	8.38379	8.094983	11.036266	11.344072	9.844496	10.234226	10.445187	9.936602	10.230087	10.033841	9.625915	9.709702	10.001283	9.985078	9.812931	9.564985	9.786619	9.893372	10.018627	10.025295
"A_24_P789425"	5.267001	5.2685676	3.240085	4.0050497	6.276857	8.768279	9.489711	6.830738	4.0835752	5.0034676	4.95511	4.455233	6.1085596	6.9104915	6.73979	6.639735	8.735716	6.9942846	8.188923	6.176682	7.7850256	7.1073275	8.204959	8.321398	5.8355975	6.9579473	8.242154	5.3395543
"A_24_P789471"	7.5602674	7.762045	7.5329776	7.4129415	8.186149	8.395556	9.410889	8.974759	6.817637	5.737701	7.0880713	9.830989	7.038729	5.979419	7.647796	7.9537454	8.034375	7.482351	6.943141	8.202437	7.4978604	8.027683	8.432224	7.4232106	6.8675117	6.317898	7.5036173	8.741527
"A_24_P789842"	10.704604	10.7953615	11.252638	9.9015	11.428462	10.223322	10.973344	10.575006	12.735385	12.911864	6.859623	8.113668	10.603741	10.189127	10.731821	10.727419	9.802686	10.27183	10.259576	10.133993	10.078318	10.010973	10.900582	11.367303	11.200787	10.860502	10.449328	10.414339
"A_24_P790361"	6.725155	6.771424	6.902426	7.620908	7.262733	7.1015706	6.631601	7.022027	8.07692	8.385946	4.3332143	6.1345835	6.76912	7.223006	6.0587826	7.686098	7.5111146	6.3689046	7.9759307	7.4978604	8.752917	8.0187845	7.107195	7.845158	7.12211	6.682171	6.829021	6.091751
"A_24_P79040"	6.7924175	6.819513	6.947532	6.750948	6.5252047	6.5857534	6.7160525	7.030106	5.927586	6.0927644	7.8598967	7.455673	6.9683695	7.0868134	7.124567	6.9177303	6.1051154	6.1245985	5.898585	6.0257807	4.8514886	5.9726276	5.970637	5.843091	7.093437	7.1381006	6.940064	7.289588
"A_24_P790424"	7.3315477	6.874086	7.1317225	7.1812224	7.0213656	7.1459885	8.497065	7.3508544	6.23583	6.043344	7.688554	7.7381325	7.294765	7.425418	7.6607175	7.265722	6.999777	6.8892617	6.7646766	7.1576385	6.6244655	6.509521	7.2957335	6.682171	7.140772	7.2482324	7.364224	7.431432
"A_24_P79054"	5.5240746	5.326546	5.759594	6.590841	4.7692704	5.1751175	5.549186	5.3281827	6.9159045	6.933423	5.895975	6.29295	4.820173	5.3957777	4.851193	5.2176657	4.833304	4.7563367	4.773663	5.3181033	4.6935196	4.7428665	5.4278607	6.441109	4.714227	5.2303734	5.180089	4.6414003
"A_24_P79070"	8.883118	8.796202	8.360529	8.618362	7.820465	8.453335	8.135607	8.011034	8.25387	8.368782	10.13334	9.720851	8.034829	8.402785	8.1457205	8.137484	8.028356	7.6697435	7.4334307	7.779719	6.6697617	7.458964	7.838198	7.6491804	7.974125	8.3426695	7.881158	8.113363
"A_24_P790836"	8.471413	8.377173	8.258654	8.421941	7.338831	8.094983	8.32867	7.515349	8.070479	7.6762815	9.188818	10.041359	8.648231	8.771906	9.083109	8.687018	8.428757	8.013824	8.110833	9.039636	7.7440453	7.831582	8.303182	8.060956	8.372175	8.526484	8.63023	8.655396
"A_24_P790909"	10.628676	10.042006	10.236995	10.030118	10.497043	10.6051	11.065423	11.387876	9.219571	8.928694	9.984774	12.229738	10.402278	10.63848	10.88012	10.419006	10.710855	10.557248	10.054809	10.403511	10.149554	10.280561	10.804493	10.910575	10.222047	10.325802	10.514048	10.737497
"A_24_P791040"	2.7811503	3.2771611	4.5463047	4.143657	2.3764331	3.1845727	3.1520727	2.3867164	3.8623455	3.8934064	4.7500973	3.5181918	3.3136618	5.849365	3.2573357	3.6526337	3.2471576	3.1572647	3.009442	3.3039327	4.1152086	4.079187	3.0701957	2.8123295	2.837913	3.9336839	2.7918036	3.5253353
"A_24_P791169"	3.3620596	3.0620694	3.9721615	6.2329693	3.5290387	3.801403	3.8941662	3.5810995	2.8466396	4.422675	5.276305	5.8350058	2.866846	8.719127	2.451775	3.0129282	5.3395543	4.9103065	4.185188	5.8993573	5.6985126	5.958071	5.0385056	4.3223925	2.6177368	2.546228	3.1370926	3.3398376
"A_24_P791515"	8.838484	9.064111	9.76929	8.957985	9.970839	9.912626	10.1760845	8.867162	10.559568	10.84263	7.551727	8.985685	8.8881445	10.20077	9.277342	9.731665	9.543198	9.741976	9.658289	9.600963	9.245629	10.020296	9.318921	9.363739	9.8995285	10.304038	9.421431	8.616794
"A_24_P79153"	9.189719	9.033401	8.890908	8.902409	9.217446	9.270815	9.553778	9.822263	8.424396	8.12627	8.500931	9.896388	9.459735	9.728077	9.825207	9.401688	8.487185	8.363581	8.819626	8.330906	7.979027	7.9357014	8.278136	7.946172	9.301054	9.511175	9.63845	9.774351
"A_24_P791553"	5.5881505	5.4556837	5.788173	5.8345594	6.305646	6.5522003	6.6060843	6.6983485	4.9423394	4.9826756	6.7550178	6.8062506	6.3846016	6.5505843	6.429497	6.200149	5.6593866	5.428434	5.315796	5.3077803	6.462846	5.270468	5.9346776	5.2254853	5.9812446	6.108454	6.0915604	6.328969
"A_24_P791669"	5.314878	6.7813125	6.634785	2.807588	6.5772896	7.0880713	5.1137595	3.368929	6.4980893	6.8944254	3.3373759	4.212127	5.404824	5.956742	5.8811603	6.3026967	3.8762507	6.3900476	3.3140888	7.489918	4.4754186	3.8619874	5.50698	5.783379	5.9027667	5.6646943	6.153288	4.934755
"A_24_P791814"	2.3572485	2.6208084	2.311374	3.2573357	2.5203364	2.6208084	2.534147	2.503313	4.4520593	4.214614	3.8591495	2.4594848	2.4871614	2.5446482	3.614953	3.5625246	2.3322146	2.4153686	2.3597355	2.563161	3.0088074	2.8412101	2.5095685	2.5977256	4.634395	2.2658975	2.3305595	2.369846
"A_24_P791829"	11.091553	10.559568	10.469516	10.538614	11.146108	10.873021	10.053127	9.780589	9.07302	9.224602	9.411568	6.884521	9.680152	9.93762	9.385232	10.503998	9.644445	9.782035	10.016485	10.247026	9.85432	9.8420725	9.041599	9.683741	10.41359	9.840759	9.700503	9.969578
"A_24_P791862"	3.2091258	2.370564	3.095265	3.3811307	3.5074213	3.5521615	3.7192154	3.8180099	2.5121317	3.4645834	8.257332	4.313968	3.8920612	4.277558	4.3064275	3.870862	2.4950182	2.6937184	2.744642	3.1151528	2.651177	3.0458393	2.671008	2.6844046	3.9978738	3.5212991	3.2521565	4.2879305
"A_24_P791878"	7.495552	7.313062	7.183823	7.3738856	7.631654	7.391265	7.7268877	7.80807	7.6475224	7.389283	8.110989	8.436879	8.391846	7.7694345	8.143823	8.178437	7.273346	7.1098566	6.7206774	6.5586634	6.7482924	6.9585195	6.600093	6.9549346	7.902771	7.8938684	7.864148	6.943654
"A_24_P791913"	3.0105913	3.5923707	2.7313528	3.155819	2.3831763	2.4153686	2.3425932	2.2874923	2.909271	4.1130953	5.657635	5.7654767	2.4621017	2.5446482	2.40011	2.3496215	3.2576048	3.1613693	3.4111745	3.8331866	4.948213	4.855224	3.5791888	3.2733963	2.8339317	2.6701481	2.8229716	2.7019575
"A_24_P791968"	10.24125	10.115734	10.357469	10.54365	10.103366	10.409432	10.486376	10.543169	10.326132	10.20144	11.143671	12.151476	10.115734	10.407612	10.721527	10.373036	10.69183	10.548884	10.516531	10.401872	10.827272	10.688916	11.172768	10.833221	9.834304	9.886278	10.165082	10.060616
"A_24_P79199"	9.419293	9.369257	9.15945	9.456993	9.464854	9.495751	9.991425	9.853001	8.734386	8.520315	10.847331	10.772908	9.27697	10.0102	9.593132	9.25604	9.478054	9.223098	9.181866	8.866335	9.214241	9.526694	9.333935	9.075283	9.067807	9.109673	9.161545	9.068012
"A_24_P792075"	6.7705817	7.7321196	8.204266	10.782376	7.049386	7.335996	7.331679	7.575863	5.972748	5.0749135	7.672309	8.317876	6.7990904	5.5314984	6.9842124	5.9263077	7.4606166	7.428538	6.905943	7.968523	7.297572	7.093437	8.994019	7.3750286	6.2217155	5.994297	8.903362	8.960265
"A_24_P792078"	4.4800596	2.4452899	3.303358	6.931927	6.4240975	2.6318426	2.932607	3.4726262	4.1603456	5.196766	6.777898	2.6279876	4.2606645	2.8825328	6.131619	3.1463816	2.510746	2.649226	5.8835135	2.5449014	2.4225132	2.4415064	2.3384578	2.3278253	7.0922956	2.5278723	3.4835713	4.479621
"A_24_P792124"	3.734426	3.48526	3.0432885	3.295728	2.4187284	2.3858924	2.3978796	2.3921595	3.2701714	4.561148	7.381865	4.1164494	2.663969	2.5446482	3.1039789	2.7417347	3.7642736	3.894866	3.7733932	4.2425	5.2357726	4.178257	3.5759175	3.4598358	3.3384745	3.2698872	3.2490675	3.8393865
"A_24_P792130"	6.2864866	4.6888204	4.838524	3.4825602	6.2956557	5.7649465	5.8492036	6.338406	6.2744093	6.7840376	3.3131552	6.4627175	5.100185	4.772636	3.576444	4.7859583	5.9589076	4.840487	4.96996	7.475908	6.490587	6.0083003	7.4354935	6.5605273	6.0461082	2.2870207	3.9781675	3.025684
"A_24_P792389"	5.6537094	5.354195	4.8644257	5.1773124	4.6012654	3.6900911	4.8886414	4.1418424	4.969179	5.03278	4.8884144	5.9338355	5.3684845	5.737701	5.2770157	8.301014	4.5837765	4.9425735	3.3298588	4.9296527	5.249146	4.1345534	4.0160017	6.9249988	4.995072	5.160485	4.999611	6.322653
"A_24_P79241"	5.469109	5.555065	6.498644	6.540633	6.070872	6.01648	6.1957884	6.2528386	5.6131945	6.1545463	7.1140375	6.357953	6.8804083	6.758233	6.24311	6.211209	5.0437894	4.5012374	7.719483	5.031832	2.4159706	2.4980435	2.296716	2.2993088	6.190043	6.6255574	6.203265	6.158555
"A_24_P792679"	5.1395607	4.827871	5.172014	5.3434033	5.712211	4.0925155	4.449326	4.039178	4.380848	2.4937403	2.5739	6.1170645	5.4114094	5.9273005	5.5424337	5.4432793	5.0521936	6.9579473	5.8779097	6.3040066	5.0265408	5.2822294	4.2863107	4.2538233	5.619757	5.556485	6.1102667	5.705927
"A_24_P792734"	6.1379633	7.775274	6.807271	6.456871	6.705043	6.261801	6.525962	5.0313416	7.896805	8.390905	4.2491446	2.5739	7.6234565	7.988751	6.064813	6.5477843	7.6837335	7.332878	8.445973	8.430389	6.589778	7.0127163	7.358171	7.3692	6.873956	6.8205442	5.810013	5.46658
"A_24_P792748"	5.3310466	4.654951	5.0512376	4.620342	6.062127	4.6302443	4.751248	4.419822	5.5251875	5.6154637	3.069333	5.613952	4.9685125	6.180087	5.186337	5.5086446	5.3042197	5.837339	5.9144707	5.209704	5.580891	6.585111	5.8087063	5.2168584	5.172772	4.675242	5.3250012	5.7270527
"A_24_P792988"	6.582869	6.5610294	6.9010835	7.0938783	7.064254	7.196489	7.3060827	7.516582	6.6087866	6.014723	6.8717093	7.6650033	7.2749634	7.3510194	7.32563	7.1708374	7.2821956	7.2168746	7.015157	7.2011323	7.3467927	7.089111	6.8210797	6.691677	7.287623	7.4027543	7.397558	7.5661116
"A_24_P79300"	9.023539	9.184163	9.083323	9.340184	8.967415	9.524762	9.458506	9.4284	8.713667	8.618216	9.410889	9.981606	8.700206	8.907744	9.176583	8.734784	9.354765	9.78734	9.188818	9.644732	9.678781	9.413709	10.637158	9.963319	8.714394	8.896873	9.347164	9.42902
"A_24_P793228"	7.049236	8.256287	8.535924	8.382402	7.3081694	7.662628	7.5589304	6.7500806	8.604575	9.170762	4.0851817	5.170033	7.7274036	7.4032054	8.095424	8.881624	8.080804	6.320683	9.436353	7.988304	6.825692	8.879412	7.444683	8.82352	7.8622694	6.832382	7.78992	6.074297
"A_24_P7934"	11.514978	11.467839	11.504602	11.097349	11.745589	11.392781	12.028398	11.694811	13.556975	13.544658	12.363399	11.543887	11.600163	11.907674	11.401781	11.466605	11.025298	10.970643	11.532906	11.36056	10.982596	11.25804	11.035067	10.898193	11.398365	11.420902	11.678046	11.6970415
"A_24_P793483"	8.860656	9.308704	10.111612	8.834611	9.233628	8.559916	9.227672	9.23403	10.044353	10.003288	8.479136	6.7425094	8.594708	8.978513	8.8013935	8.220244	9.83271	9.184163	10.034519	9.077434	9.618934	9.6781435	9.707512	9.426418	8.672949	8.1601515	8.980611	8.575867
"A_24_P794024"	3.9806294	3.956597	4.08997	2.3940284	4.4623013	2.6275947	5.183575	3.1253638	5.3503118	4.882118	4.573416	2.6098654	3.7984028	4.3354664	3.3460546	3.4894423	5.282847	6.3959894	5.6051626	6.223182	6.699377	4.2549176	6.0423408	4.7195854	3.633369	2.2808197	3.2471576	4.314543
"A_24_P79403"	11.494608	11.943529	11.725497	11.516676	10.733314	9.204858	11.854119	11.41188	11.8721485	11.755581	14.0544615	9.199068	11.255771	12.450106	9.804068	10.748537	10.33638	11.228732	11.273507	11.644991	11.984312	12.13264	9.572212	9.582214	10.944495	11.499962	11.799328	11.954637
"A_24_P794122"	12.1719055	11.82623	11.613062	11.078115	11.317523	11.435989	11.123055	10.124662	12.72567	12.752851	10.4140005	7.918252	12.657639	10.327634	12.065515	13.655403	10.819686	10.624227	11.426549	10.875024	11.409841	12.451057	11.298886	11.461142	13.033936	11.799328	12.739956	12.361859
"A_24_P79413"	11.946454	11.794935	12.677476	11.613062	12.118159	11.491085	11.666022	11.156454	13.063702	13.113377	10.583518	9.944205	12.979677	12.361859	11.890895	12.119324	11.333964	11.793938	12.030264	12.021373	11.763742	11.621697	11.804913	12.137719	12.504397	11.965758	11.869644	12.136895
"A_24_P794189"	6.206112	6.958948	6.025137	5.461976	6.193638	6.271025	6.588124	6.4642706	4.595842	4.696383	6.677255	6.654208	5.708757	4.1202464	5.752125	4.5188336	5.8027997	5.621444	5.8733683	5.912858	6.243271	5.576494	6.3703237	6.302342	5.5013947	5.563704	6.090923	5.2226343
"A_24_P794275"	5.999912	6.0026336	5.7196794	6.043028	5.9662504	6.1479516	6.3511295	6.3473744	5.9237695	6.0123034	6.8053093	6.7820473	6.082376	6.4430203	6.5072165	6.0998235	6.6429214	5.7617435	5.7916794	6.1232204	5.287191	5.517122	5.3430147	5.254907	6.314356	6.3751106	6.1848907	6.4972453
"A_24_P794366"	7.455673	7.350733	7.393513	7.6912813	6.536502	7.0430946	7.5150537	7.454482	6.627266	6.1830454	7.4623632	7.8686776	8.0597105	8.185397	8.312072	8.262822	6.8696947	6.54999	6.4375253	6.7785025	6.874086	6.6823387	6.184521	6.2306547	7.6856585	7.7425447	7.5446243	8.038704
"A_24_P794447"	5.2261767	3.990839	7.0676513	4.936388	4.020479	6.4911556	4.92528	5.034293	4.0845003	4.0947022	4.959932	4.6805224	5.132962	5.630188	5.2336984	5.3481836	6.113462	8.853021	6.0342436	3.9446454	7.293476	5.1664886	5.7171936	5.34783	4.945342	4.71935	4.962	5.1144614
"A_24_P794458"	7.5281396	7.0648913	7.2425385	7.0559044	6.6236873	6.454851	7.0965214	7.6602726	7.0669937	7.0965214	7.6833286	7.912471	8.552573	8.007213	8.210696	7.839365	7.3737845	7.1307592	6.8724785	7.6491804	8.233993	7.64251	7.4580493	8.482284	7.5926547	7.5905457	7.5443554	8.32757
"A_24_P794515"	9.204598	8.969328	9.186521	7.7232203	8.287088	9.029297	7.786439	8.804449	9.526808	9.832394	3.571612	6.222323	7.888459	9.858483	8.63333	8.614595	8.956112	8.924013	8.738465	8.158401	10.269333	6.8204165	8.93126	9.24254	8.519316	8.657907	8.029925	8.15999
"A_24_P794529"	4.796642	4.628519	4.618671	4.704991	4.6668215	6.005865	5.2254853	5.9206986	3.9292157	3.6837788	4.774642	5.5630803	5.3715844	5.5269384	7.067129	5.428434	3.6054437	5.2947702	4.2987847	7.514289	7.6943865	4.579224	6.378164	6.437876	5.2232795	5.1985497	5.4734597	5.9106445
"A_24_P7946"	5.041001	4.3216963	2.463936	6.4918914	2.3863475	3.1011531	5.315796	2.909271	7.090519	7.150268	4.55255	2.837913	2.7701643	2.5446482	2.6844046	2.9748268	4.631337	2.9176903	2.8252513	3.1646953	4.072986	3.4285986	3.8858976	5.3966174	2.391783	5.891123	2.438606	4.198124
"A_24_P794631"	3.2060192	3.2591457	3.2396178	3.31176	2.9817932	2.366526	2.7945707	3.3258111	2.804423	3.894866	4.4602594	3.4706159	2.9408576	3.190541	2.7178059	3.1894212	5.548004	3.1322863	2.9806511	3.2836237	4.035965	4.0302873	3.074318	2.814082	2.7775939	2.6180654	2.6426454	4.11682
"A_24_P794648"	6.490099	6.3749433	6.7980094	6.6891737	4.9868255	7.2926645	5.537212	7.387898	5.633852	5.613952	8.309608	7.781353	6.8062506	7.4768863	7.0906706	6.945265	6.2152486	6.3566303	7.552673	6.692306	7.1167645	6.5397277	6.482615	5.927586	6.8400135	6.875953	6.846971	7.0168467
