Chromosome	Start	Stop	Strand	Gene Symbol	gene_biotype	gene_name	gene_source	RPI12_S5	RPI44_S20	RPI30_S11	RPI47_S22	RPI8_S3	RPI10_S4	RPI45_S21	RPI5_S2	RPI1_S1	RPI25_S7	RPI27_S9	RPI29_S10	RPI32_S13	RPI38_S15	RPI36_S14	RPI43_S19	RPI26_S8	RPI42_S18	RPI31_S12	RPI39_S16	RPI40_S17	RPI16_S6
20	4530342	4536210	+	Nelfe	protein_coding	Nelfe	ensembl_havana	138.565	126.394	102.011	144.462	117.746	60.1555	125.56	75.7838	89.7792	98.7832	145.108	124.643	106.959	101.183	122.785	103.653	90.2924	122.539	146.1	120.376	144.065	78.7314
1	105349069	106218959	+	Nell1	protein_coding	Nell1	ensembl	428.654	360.899	358.999	253.304	362.959	466.427	354.842	364.184	194.384	225.63	461.099	289.282	303.051	319.526	364.227	303.207	341.675	234.234	327.264	339.461	320.568	270.57
7	136526496	136853958	-	Nell2	protein_coding	Nell2	ensembl	2.99061	0	4.90436	1.97893	1.08024	9.25469	6.36896	0	1.64733	1.12254	0.954657	0.930168	1.87648	5.32544	5.15902	0	3.07815	1.08442	4.87	6.01882	10.4948	2.21779
7	70987861	70995475	+	Nemp1	protein_coding	Nemp1	ensembl	35.8873	26.2327	38.254	16.8209	24.8454	32.3914	27.2956	57.8904	36.2412	34.7986	33.413	36.2766	27.2089	41.5384	27.8587	38.7486	43.0941	37.9545	26.298	34.9092	29.5762	46.5735
9	53713598	53732859	-	Nemp2	protein_coding	Nemp2	ensembl	200.371	185.219	202.059	138.525	163.116	202.678	163.773	212.616	228.978	212.159	188.067	179.522	182.957	167.219	174.375	167.587	204.184	185.435	202.592	166.119	186.998	180.75
13	109990294	109997093	-	Nenf	protein_coding	Nenf	ensembl	159.499	245.634	195.193	277.051	163.116	185.094	234.742	170.514	140.023	216.65	168.974	162.779	204.536	189.586	215.647	189.868	171.35	342.675	195.774	353.907	224.207	141.938
8	63653266	63750532	-	Neo1	protein_coding	Neo1	ensembl	1760.47	1407.82	1702.79	1488.16	1058.63	1983.28	1783.31	1921.96	1613.56	1931.89	1521.72	1754.3	1838.01	2025.8	1558.03	1777.59	1887.93	1687.35	1743.46	1909.17	1323.3	1784.21
20	33527932	33543849	+	Nepn	protein_coding	Nepn	ensembl	0	1.58986	0.980871	2.9684	0	0	2.72956	2.10511	0.823663	1.12254	3.81863	2.7905	2.81472	3.19526	2.06361	3.87486	3.07815	0	1.948	6.01882	1.90814	3.32668
11	60919453	60931795	-	Nepro	protein_coding	Nepro	ensembl	86.7277	81.8779	98.0871	71.2416	78.8572	66.6338	66.4192	72.6262	88.9556	56.1268	84.9644	75.3436	92.8857	69.2307	98.0215	87.1842	86.1882	79.1623	91.5559	74.6334	92.545	73.1869
2	187344056	187352970	+	Nes	protein_coding	Nes	ensembl	1008.83	877.604	697.4	543.217	628.697	897.705	843.433	627.322	607.039	581.475	973.752	735.763	935.423	633.725	813.405	740.097	775.694	712.464	1031.46	610.309	639.228	647.595
17	70010794	70020983	+	Net1	protein_coding	Net1	ensembl	1770.44	1816.42	1753.8	1862.18	1975.75	1702.86	1674.13	1684.09	1840.06	1926.27	1431.98	1920.8	1704.78	2003.43	1703.51	1832.81	1668.36	1741.57	1742.48	1472.2	1703.02	1775.34
18	83471342	83584358	+	Neto1	protein_coding	Neto1	ensembl	2.99061	0.794931	0.980871	1.97893	1.08024	2.77641	2.72956	4.21021	3.29465	3.36761	7.63725	2.7905	0.938239	8.5207	3.09541	2.90614	2.0521	3.25325	4.87	1.20376	6.67851	2.21779
19	22450030	22486532	+	Neto2	protein_coding	Neto2	ensembl	30.903	19.8733	27.4644	13.8525	34.5676	36.0933	24.566	30.5241	25.5335	34.7986	44.8689	21.3939	27.2089	41.5384	42.304	31.9676	37.9639	29.2792	34.09	10.8339	34.3466	29.9401
20	4610995	4615248	+	Neu1	protein_coding	Neu1	ensembl_havana	130.59	128.779	97.1062	140.504	110.184	108.28	124.65	88.4145	123.549	83.0677	128.879	128.363	87.2562	116.095	123.817	114.308	87.2143	127.961	128.568	149.267	131.662	115.325
9	94702129	94724903	+	Neu2	protein_coding	Neu2	ensembl	7.97496	4.76959	2.94261	3.95787	6.48142	0.925469	13.6478	2.10511	5.76564	6.73522	2.86397	1.86034	2.81472	8.5207	1.0318	1.93743	3.07815	7.59091	5.844	2.40753	7.63258	1.10889
1	164803574	164814652	-	Neu3	protein_coding	Neu3	ensembl	48.8467	67.5691	82.3932	82.1258	88.5794	57.3791	65.5093	66.3109	68.364	75.2099	63.962	66.9721	64.7385	64.9703	85.6398	64.9038	73.8756	104.104	88.6339	62.5957	66.7851	60.9891
1	266952561	267038884	+	Neurl1	protein_coding	Neurl1	ensembl_havana	40.8717	33.3871	34.3305	28.6945	46.4502	24.0622	26.3857	34.7343	42.8305	43.7789	43.9142	41.8576	26.2707	21.3017	22.6997	23.2491	38.9899	34.7013	38.96	16.8527	59.1525	64.3158
10	17048251	17075140	-	Neurl1b	protein_coding	Neurl1b	ensembl	7.97496	7.94931	8.82784	8.9052	7.56165	4.62735	6.36896	9.47298	5.76564	6.73522	5.72794	8.37151	11.2589	12.781	5.15902	6.781	8.2084	13.013	9.73999	13.2414	10.4948	16.6334
3	161296304	161299025	-	Neurl2	protein_coding	Neurl2	ensembl	9.96871	5.56452	0.980871	7.91574	8.64189	9.25469	7.27882	7.36787	2.47676	2.24507	13.3652	3.7304	11.2839	3.19526	9.3099	1.93743	5.13025	5.42208	9.73999	1.20376	7.63258	12.2295
9	42831742	42839838	-	Neurl3	protein_coding	Neurl3	ensembl	42.8654	69.159	45.1201	65.3048	71.2956	58.3046	71.8783	54.7328	51.8908	52.7592	64.9167	39.0671	65.6767	54.3195	76.3536	56.1854	48.2244	65.0649	56.492	91.4861	81.0962	60.9891
10	56512615	56524230	+	Neurl4	protein_coding	Neurl4	ensembl	701.797	645.484	518.881	556.081	564.964	621.915	587.764	481.017	562.562	530.96	601.434	631.584	560.129	524.023	684.087	557.01	494.556	614.863	570.764	475.487	502.796	547.793
7	9699961	9711929	-	Neurod4	protein_coding	Neurod4	ensembl_havana	3.98748	7.15438	1.96174	7.91574	6.48142	2.77641	4.54926	7.36787	4.11831	7.85775	5.72794	5.58101	7.50591	6.39052	2.06361	5.81228	10.2605	11.9286	2.922	7.22258	1.90814	3.32668
4	85911861	85915100	-	Neurod6	protein_coding	Neurod6	ensembl	1.99374	0.794931	1.96174	1.97893	1.08024	0	0	1.05255	1.64733	1.12254	1.90931	0.930168	0	0	0	0	0	1.08442	0	2.40753	2.86222	0
X	74945082	74968406	-	Nexmif	protein_coding	Nexmif	ensembl	309.03	302.869	380.578	238.462	229.01	349.827	333.006	403.128	303.108	308.698	289.261	286.492	339.643	422.84	323.987	496.95	332.44	400.149	211.358	240.753	265.232	364.826
2	257453347	257484588	-	Nexn	protein_coding	Nexn	ensembl	1439.47	865.683	1105.44	760.904	647.06	1049.49	1120.04	715.738	846.729	891.3	1359.44	1032.49	1197.2	820.12	973	862.156	871.119	775.358	1283.73	734.295	908.28	1040.14
10	66690133	66928904	+	Nf1	protein_coding	Nf1	ensembl	1312.88	1115.29	1575.27	1073.57	766.967	1612.19	1341.13	1625.12	1264.32	1331.33	1298.33	1120.86	1223.48	1406.99	1165.94	1239.95	1457	1246	1222.36	1363.88	1073.32	1522.53
14	84996905	85088524	-	Nf2	protein_coding	Nf2	ensembl	2283.83	2183.68	2019.61	2369.77	1915.26	2082.31	2414.75	2036.69	1985.03	2135.06	2149.89	2199.85	2240.52	2219.64	2499.03	2234.82	2129.05	2502.83	2347.34	2359.38	2257.34	2272.12
7	123856567	123892430	-	Nfam1	protein_coding	Nfam1	ensembl	366.848	496.037	374.693	428.439	512.032	445.151	316.628	524.172	426.657	363.702	419.094	384.159	386.555	482.485	453.994	452.389	388.873	374.123	405.184	382.797	363.502	436.904
13	49335408	49522416	-	Nfasc	protein_coding	Nfasc	ensembl	6.97809	7.15438	13.7322	5.9368	12.9628	12.0311	4.54926	6.31532	12.3549	14.593	10.5012	5.58101	7.50591	13.8461	8.25444	5.81228	14.3647	7.59091	3.896	8.42635	13.357	17.7423
19	38446059	38533736	-	Nfat5	protein_coding	Nfat5	ensembl	6842.15	7391.67	9687.36	8183.67	4730.35	9171.63	8979.25	10573.3	7777.76	10287.8	7507.83	8516.04	7883.95	10011.4	8636.03	9396.4	8521.22	10391.7	7809.28	10007.8	7960.59	8266.53
18	77203525	77322691	-	Nfatc1	protein_coding	Nfatc1	ensembl	170.465	160.576	131.437	131.599	163.116	174.914	147.396	153.673	191.914	106.641	165.156	137.665	161.377	118.225	142.389	130.776	176.481	119.286	137.334	140.84	113.535	160.79
3	165245238	165360293	-	Nfatc2	protein_coding	Nfatc2	ensembl	92.709	65.9793	110.838	64.3154	70.2153	85.1432	80.9768	78.9415	65.893	57.2494	80.1912	61.3911	79.7503	71.3608	77.3854	63.9351	71.8235	36.8701	68.18	37.3167	73.4636	88.7114
1	197785968	197801635	-	Nfatc2ip	protein_coding	Nfatc2ip	ensembl	87.7246	53.2604	53.9479	40.5682	44.2897	71.2611	55.501	49.47	53.5381	49.3916	68.7353	53.9498	41.2825	62.8401	40.2404	53.2793	65.6672	57.474	57.466	38.5204	61.0606	67.6425
19	38039564	38114004	+	Nfatc3	protein_coding	Nfatc3	ensembl	2132.74	2091.38	2809.48	2600.27	2018.37	2451.88	2547.65	2647.5	2502.49	2604.02	2497.82	2076.83	2337.33	2715.44	2346.38	2732.38	2656.87	2636.96	2667.58	3365.78	2586.56	2286.75
15	34493138	34504327	+	Nfatc4	protein_coding	Nfatc4	ensembl	318.002	301.279	208.926	291.893	233.331	255.43	345.744	197.88	201.798	248.08	257.757	250.215	310.557	251.361	284.778	232.491	256.513	276.526	337.004	299.737	309.119	243.957
7	144872747	144880093	-	Nfe2	protein_coding	Nfe2	ensembl	16.9468	34.182	35.3114	29.684	56.1723	29.615	28.2054	31.5766	37.8885	41.5338	27.685	15.8129	14.0736	23.4319	19.6043	23.2491	21.5471	27.1104	28.246	45.743	20.9896	31.049
10	84682460	84698887	-	Nfe2l1	protein_coding	Nfe2l1	ensembl	5346.22	5420.63	5787.14	6828.31	4430.05	5155.79	7009.5	5137.51	4840.67	5804.64	6101.21	5174.53	6321.86	7287.33	6979.13	6423.54	5885.42	7776.34	5583.94	8676.73	6367.48	5198.49
3	62497571	62524997	-	Nfe2l2	protein_coding	Nfe2l2	ensembl	1004.85	1083.49	1100.54	887.552	1348.13	1123.52	898.024	1059.92	1091.35	1068.65	855.372	1074.34	1003.92	940.472	929.656	1211.86	962.435	1085.5	900.949	839.023	921.634	985.806
4	81205404	81232814	+	Nfe2l3	protein_coding	Nfe2l3	ensembl	8.97183	11.129	13.7322	5.9368	8.64189	11.1056	7.27882	19.9985	6.5893	11.2254	10.5012	7.44134	5.62943	5.32544	7.22263	5.81228	11.2866	7.59091	5.844	9.63011	3.8105	7.51339
5	116420690	116751417	+	Nfia	protein_coding	Nfia	ensembl	566.223	629.586	747.424	745.073	361.879	693.176	800.667	650.476	536.203	639.85	675.896	650.185	676.471	747.691	676.867	749.786	766.462	867.534	685.693	853.469	528.556	738.523
5	100439082	100647728	-	Nfib	protein_coding	Nfib	ensembl	940.046	767.901	1295.73	570.923	405.089	1211.45	966.262	1196.75	849.193	996.817	1148.45	1047.37	899.769	1092.78	896.64	905.75	1159.44	674.507	851.276	605.493	720.325	1352.85
7	11152038	11177665	+	Nfic	protein_coding	Nfic	ensembl	607.094	837.857	766.06	834.121	507.711	854.208	775.194	873.619	739.649	733.016	778.045	594.377	722.444	776.449	688.214	845.687	846.491	921.753	714.916	983.475	647.815	738.523
17	12261102	12276316	+	Nfil3	protein_coding	Nfil3	ensembl	33.8936	64.3894	40.2157	38.5892	43.2094	36.0933	38.2138	25.2613	71.6587	46.024	27.685	36.2766	39.406	51.1242	33.0178	28.0927	62.5891	19.5195	56.492	60.1882	44.8414	37.7024
19	25821780	25914697	-	Nfix	protein_coding	Nfix	ensembl	554.418	385.466	444.483	318.289	286.036	411.01	469.049	411.395	398.023	367.109	524.254	441.075	461.63	422.11	497.778	411.224	437.979	306.133	561.738	260.013	420.836	579.673
2	240773456	240866690	-	Nfkb1	protein_coding	Nfkb1	ensembl	756.625	809.24	829.817	704.501	749.684	720.015	752.448	691.528	789.069	700.463	838.189	750.646	795.627	660.354	721.232	700.38	799.293	722.221	775.304	666.885	736.544	818.363
1	266053002	266059257	+	Nfkb2	protein_coding	Nfkb2	ensembl	284.108	337.051	292.3	279.03	404.008	293.374	274.775	261.033	287.458	261.551	290.216	286.492	272.089	296.094	296.128	258.647	246.132	268.935	277.59	321.405	304.349	269.461
6	76267228	76270458	-	Nfkbia	protein_coding	Nfkbia	ensembl	2533.05	2197.98	1551.74	2823.94	2195.04	1964.77	2037.16	1543.04	1984.2	1999.24	1367.07	1970.1	1587.5	1768.04	2336.01	1596.44	1503.16	3059.14	1950.92	2873.38	1718.28	1548.01
1	86941074	86948846	-	Nfkbib	protein_coding	Nfkbib	ensembl	9.96871	25.4378	20.5983	23.7472	28.0861	22.2113	22.7463	17.8934	23.8862	7.85775	18.1385	17.6732	14.0736	25.5621	21.6679	9.68714	22.5731	11.9286	10.714	21.6677	19.0814	23.2868
1	88885937	88892616	+	Nfkbid	protein_coding	Nfkbid	ensembl	19.9374	24.6429	19.6174	23.7472	21.6047	23.1367	24.566	24.2087	12.3549	16.838	27.685	25.1145	17.8265	25.5621	34.0496	19.3743	29.7555	20.6039	25.324	20.464	29.5762	17.7423
9	17828408	17835241	-	Nfkbie	protein_coding	Nfkbie	ensembl	116.634	112.085	92.2019	98.9467	154.474	99.0252	90.0753	96.8349	121.902	75.2099	108.831	93.0168	77.8738	94.7928	133.103	78.4658	93.3706	105.188	111.036	89.0785	96.3613	100.909
20	4822935	4839203	+	Nfkbil1	protein_coding	Nfkbil1	ensembl_havana	25.9186	38.1567	13.7322	32.6524	38.8885	21.2858	35.4842	14.7357	32.9465	25.8183	39.1409	17.6732	26.2707	24.497	21.6679	20.343	21.5471	17.3506	20.454	46.9468	28.6222	25.5045
11	47243342	47271488	+	Nfkbiz	protein_coding	Nfkbiz	ensembl	569.214	734.515	751.348	820.268	707.554	594.152	652.364	744.155	721.528	740.873	639.619	771.109	714	749.822	824.412	854.406	542.781	1059.47	537.648	1154.41	962.658	585.495
8	32530412	32561956	+	Nfrkb	protein_coding	Nfrkb	ensembl	1001.86	811.631	925.95	824.229	811.261	908.816	890.746	826.254	957.093	818.327	884.005	936.675	906.334	917.041	909.018	918.338	898.82	830.659	859.063	796.895	861.525	958.089
3	151665814	152222648	-	Nfs1	protein_coding	Nfs1	ensembl	1073.63	1168.55	1077.98	1113.15	1181.78	1086.5	1171.89	1016.77	1179.49	1354.9	1017.66	1008.3	1089.3	1128.99	1032.84	1010.37	1106.08	1094.18	1004.19	1278.4	1060.93	939.232
4	118814284	118834956	+	Nfu1	protein_coding	Nfu1	ensembl	260.183	256.763	214.811	316.629	245.214	207.305	274.775	211.563	231.449	232.365	250.12	284.631	275.842	225.799	306.446	254.772	233.939	312.312	284.408	364.74	280.497	250.61
5	57291156	57348721	+	Nfx1	protein_coding	Nfx1	ensembl	2011.68	2110.55	1943.1	2223.34	1691.65	1862.04	2270.08	1885.12	1768.4	2073.33	2051.56	1744.99	2077.27	2139.76	2096.63	2096.3	1864.33	2205.69	2127.21	2473.72	2159.07	1805.28
14	38192446	38233853	+	Nfxl1	protein_coding	Nfxl1	ensembl	366.849	336.257	360.961	334.441	327.312	379.442	403.974	439.967	448.894	340.129	358.951	429.738	355.593	339.764	373.513	340.987	401.187	361.109	345.771	397.243	364.455	380.351
9	14551758	14576968	+	Nfya	protein_coding	Nfya	ensembl	868.275	873.629	831.778	846.984	849.066	934.723	1007.21	817.834	913.443	884.559	872.557	760.878	911.968	809.467	749.09	794.345	858.804	856.688	904.846	919.675	834.814	777.334
7	27081667	27097480	+	Nfyb	protein_coding	Nfyb	ensembl	596.129	723.387	664.05	947.91	581.167	706.133	720.603	720.999	738.002	735.261	610.98	657.629	728.074	707.218	680.991	640.32	718.235	1013.93	724.656	1183.3	733.682	616.545
5	139687448	139749051	-	Nfyc	protein_coding	Nfyc	ensembl	329.964	440.392	430.602	482.86	379.163	464.586	412.164	407.338	370.648	492.793	345.585	379.509	368.728	388.153	371.45	465.951	398.108	643.058	397.392	587.438	391.17	369.261
6	111126261	111132321	-	Ngb	protein_coding	Ngb	ensembl	9.96871	26.2327	8.82784	0.989467	10.8024	5.55282	11.8281	9.47298	6.5893	8.98029	22.9118	12.0922	15.9501	4.26035	11.3499	12.5933	4.1042	6.50649	16.558	3.61129	12.4029	15.5245
15	33677597	33684841	+	Ngdn	protein_coding	Ngdn	ensembl	185.418	130.369	156.939	194.925	147.992	122.162	251.119	82.0992	112.842	125.724	181.385	167.43	198.907	162.958	164.057	158.869	143.647	165.916	180.19	210.659	257.6	117.543
9	94569286	94601853	-	Ngef	protein_coding	Ngef	ensembl	284.108	300.484	232.466	428.439	232.251	227.665	329.366	271.559	245.452	271.654	218.616	302.305	304.928	320.591	298.192	304.176	257.539	330.747	250.318	303.348	353.007	276.114
2	204886202	204940454	+	Ngf	protein_coding	Ngf	ensembl	3.98748	1.58986	3.92348	0.989467	1.08024	0.925469	0	1.05255	0.823663	1.12254	3.81863	1.86034	0	2.13017	2.06361	1.93743	3.07815	3.25325	0	0	0.954072	1.10889
10	83389847	83408062	-	Ngfr	protein_coding	Ngfr	ensembl	18.9405	43.7212	37.2731	22.7577	66.9746	37.9442	40.0335	29.4715	44.4778	30.3085	46.7782	15.8129	32.8384	27.6923	43.3358	36.8111	43.0941	26.026	26.298	52.9656	38.1629	48.7913
15	10405164	10455957	-	Ngly1	protein_coding	Ngly1	ensembl	1067.65	973.79	947.521	967.699	973.293	862.537	1106.38	843.095	831.076	885.681	1104.54	970.165	1097.74	977.75	1075.14	997.775	862.908	1013.93	1151.27	1054.5	1060.93	863.828
8	118662335	118665700	+	Ngp	protein_coding	Ngp	ensembl	8.97183	4.76959	6.8661	2.9684	7.56165	1.85094	5.45911	1.05255	0	2.24507	3.81863	2.7905	7.50591	1.06509	2.06361	1.93743	6.1563	2.16883	2.922	4.81506	2.86222	2.21779
1	142050458	142056337	+	Ngrn	protein_coding	Ngrn	ensembl	126.603	126.394	124.571	139.515	159.875	112.907	134.658	112.623	138.375	168.38	108.831	136.735	124.786	113.964	126.912	129.808	127.23	124.708	138.308	115.561	126.892	128.632
9	82230232	82327535	-	Nhej1	protein_coding	Nhej1	ensembl	10.9656	10.3341	6.8661	7.91574	9.72213	16.6584	14.5576	7.36787	8.23663	5.61268	18.1385	3.72067	15.0118	18.1065	13.4135	3.87486	13.3387	13.013	5.844	25.279	16.2192	7.76225
2	204427608	204432947	+	Nhlh2	protein_coding	Nhlh2	ensembl	0	3.97465	0	3.95787	3.24071	6.47828	1.8197	4.21021	0.823663	3.36761	0.954657	1.86034	0	0	3.09541	0	0	3.25325	2.922	1.20376	0.954072	1.10889
17	18059382	18060573	+	Nhlrc1	protein_coding	Nhlrc1	ensembl	25.9186	17.4885	6.8661	14.842	16.2035	9.25469	20.0167	10.5255	20.5916	5.61268	12.4105	16.743	25.3325	14.9112	25.7951	17.4368	14.3647	18.4351	20.454	14.4452	13.357	7.76225
1	277355619	277415908	+	Nhlrc2	protein_coding	Nhlrc2	ensembl	731.703	657.408	807.257	587.744	509.871	816.264	662.372	873.619	717.41	741.997	717.902	765.528	683.976	764.733	708.85	699.411	734.652	558.474	674.982	587.437	630.642	782.878
2	142674345	142686578	-	Nhlrc3	protein_coding	Nhlrc3	ensembl	459.557	493.652	535.556	436.355	397.527	510.859	478.582	547.328	496.669	469.22	513.605	492.989	492.576	485.68	460.185	456.264	476.087	486.902	424.664	491.136	500.888	526.724
10	15306108	15306516	-	Nhlrc4	protein_coding	Nhlrc4	ensembl	4.98435	7.15438	4.90436	7.91574	10.8024	0.925469	3.63941	1.05255	4.94198	2.24507	4.77328	8.37151	7.50591	7.45561	4.12722	3.87486	6.1563	4.33766	2.922	6.01882	5.72443	2.21779
10	34975708	34979083	+	Nhp2	protein_coding	Nhp2	ensembl	29.1894	0.391077	43.7844	4.81168	23.2589	16.7652	7.78102	7.52275	32.4018	3.28106	38.087	28.1111	0.0889316	36.3851	22.2199	10.0609	0.0470802	18.1304	5.79811	26.197	1.08565	42.0229
X	34623405	34673743	+	Nhs	protein_coding	Nhs	ensembl	26.9155	47.6959	56.8905	27.7051	17.2838	43.4971	37.3039	59.9956	35.4175	65.1071	47.7328	41.8576	28.1472	44.7337	37.145	37.7798	47.1983	29.2792	42.856	34.9092	29.5762	53.2269
1	13595295	13705397	+	Nhsl1	protein_coding	Nhsl1	ensembl	134.578	126.394	103.972	87.0731	89.6596	116.609	121.01	98.94	100.487	93.1705	131.743	116.271	96.6386	100.118	138.262	102.684	115.944	98.6818	122.724	95.0973	99.2235	151.918
13	68949665	69101589	+	Niban1	protein_coding	Niban1	ensembl	1159.24	1008.77	1138.79	957.804	806.936	1192.93	1172.8	1179.91	1128.42	1000.18	1415.76	1105.97	1082.73	1136.45	1003.95	1267.08	1352.33	1068.15	1065.56	985.883	1236.48	1563.54
3	11921715	11971328	+	Niban2	protein_coding	Niban2	ensembl	3975.52	3810.9	2805.29	3846.06	3793.79	2914.3	3801.36	3049.25	3113.45	2976.97	3554.19	3678.81	3435.83	3203.78	3661.88	3308.16	3336.72	3306.38	4049.89	3542.68	3749.5	3247.95
16	20027348	20038717	+	Niban3	protein_coding	Niban3	ensembl	98.6902	80.288	54.9288	60.3575	100.462	41.6461	63.6896	77.889	88.9556	95.4156	68.7353	106.969	52.5414	42.6035	58.8129	67.81	83.1101	61.8117	66.232	80.6522	121.167	115.325
8	117062884	117068131	+	Nicn1	protein_coding	Nicn1	ensembl	573.199	534.194	521.823	704.501	503.391	507.157	672.381	553.643	523.85	648.827	587.114	561.822	637.065	660.354	658.292	640.32	579.718	644.143	694.462	698.183	698.381	568.862
17	90553394	90627102	-	Nid1	protein_coding	Nid1	ensembl	3743.25	3253.65	4398.23	3285.03	3210.46	4400.61	4080.69	4568.08	4110.08	4046.74	4900.25	3338.37	4743.74	4111.24	3486.47	3761.52	4822.44	3117.69	4446.31	3584.81	3525.3	4024.17
15	4894213	4951918	-	Nid2	protein_coding	Nid2	ensembl	208.346	198.732	195.193	194.925	159.875	189.721	197.438	195.775	208.386	147.052	219.571	180.453	153.871	216.213	182.629	189.868	188.793	143.143	195.774	151.674	155.514	263.916
9	65331290	65349142	+	Nif3l1	protein_coding	Nif3l1	ensembl	370.836	313.998	263.854	407.661	294.904	362.783	327.547	301.031	283.339	278.39	311.219	363.697	343.395	295.029	285.81	281.896	360.143	422.923	361.354	503.175	366.364	309.381
13	34267471	34277531	+	Nifk	protein_coding	Nifk	ensembl_havana	258.189	363.283	347.228	419.534	340.274	321.138	390.327	264.191	276.751	424.319	299.762	347.883	340.581	487.81	344.623	356.487	286.268	420.753	380.834	489.932	376.859	283.877
2	52448715	52492510	-	Nim1k	protein_coding	Nim1k	ensembl	3.98748	2.38479	4.90436	6.92627	3.24071	0.925469	1.8197	0	5.76564	1.12254	1.90931	3.72067	1.87648	1.06509	3.09541	2.90614	4.1042	5.42208	3.896	7.22258	3.81629	6.65336
6	92433381	92527712	-	Nin	protein_coding	Nin	ensembl	538.552	455.28	354.26	299.155	301.992	459.848	402.715	491.779	404.361	293.422	557.628	428.376	466.339	397.57	328.173	446.137	404.076	237.694	404.773	240.667	400.554	503.994
17	15866237	15881328	-	Ninj1	protein_coding	Ninj1	ensembl	76.759	116.855	98.0871	146.441	119.906	79.5904	80.9768	69.4685	105.429	83.0677	91.647	74.4134	87.2562	90.5324	87.7034	100.746	113.892	97.5974	93.5039	128.803	103.04	89.8203
4	152630469	152733634	+	Ninj2	protein_coding	Ninj2	ensembl	0	3.17972	2.94261	5.9368	2.16047	3.70188	0	2.10511	2.47099	0	3.81863	1.86034	0	1.06509	1.0318	4.84357	3.07815	4.33766	1.948	0	0.954072	2.21779
3	146719911	146764016	-	Ninl	protein_coding	Ninl	ensembl	90.7152	64.3894	52.967	52.4418	43.2094	69.4102	70.9685	68.416	75.777	74.0874	64.9167	77.204	64.7385	61.7751	70.1627	62.9664	42.0681	34.7013	72.076	51.7618	45.7955	58.7713
19	39257586	39259729	+	Nip7	protein_coding	Nip7	ensembl	63.7997	84.2627	100.049	145.452	109.104	99.0252	103.723	105.255	90.6029	140.317	91.647	95.8073	108.836	113.964	102.149	117.214	101.579	145.312	96.4259	161.304	101.132	79.8403
1	114386757	114422734	-	Nipa1	protein_coding	Nipa1	ensembl	128.596	173.295	178.519	232.525	84.2584	217.485	192.889	213.668	134.257	200.934	136.516	167.43	160.439	194.911	183.661	259.615	156.986	186.519	177.268	257.605	177.457	172.987
